text,sentiment
"Story continues

He predicted the <em>S</em>&<em>P</em> <em>500</em> would rally 24% to reach 4,800 in 2023 as the Federal Reserve eased up on interest rate hikes. Lo and behold, the index ended the year at 4,770. Better yet, Lee's stock-picking product (Granny Shots) has more than doubled the performance of the <em>S</em>&<em>P</em> <em>500</em> since its inception in January 2019.",0.802
"That is impressive because just 21% of large-cap funds beat the <em>S</em>&<em>P</em> <em>500</em> over the last five years.

I mention those accomplishments not to imply Lee is correct about Bitcoin, but rather to point out that his forecast is worth consideration.",0.5423
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

Trevor Jennewine has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Bitcoin and Ethereum.",-0.4939
"However, another report in March suggested that the long-term bull rally could continue, with the <em>S</em>&<em>P</em> <em>500</em> potentially surging by 34% by the end of 2026.

Given these market conditions, the highlighted dividend stocks could offer investors a steady stream of passive income, even amidst potential market volatility.",0.2023
"The top 10 consensus stock picks of hedge funds outperformed the <em>S</em>&<em>P</em> <em>500</em> Index by more than 140 percentage points over the last 10 years (see the details here). Whether you are a beginner investor or professional one looking for the best stocks to buy, you can benefit from the wisdom of hedge funds and corporate insiders.",0.9081
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

David Jagielski has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Kenvue and Shockwave Medical.",-0.4939
"The Stock Advisor service has more than quadrupled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks »

*Stock Advisor returns as of April 8, 2024

Justin Pope has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.

Is Plug Power Stock a Buy?",-0.8481
"The tech-heavy Nasdaq Composite rose 0.3 percent and the <em>S</em>&<em>P</em> <em>500</em> edged up 0.1 percent, while the Dow finished marginally lower.

For comments and feedback contact: editorial@rttnews.com

Business News",-0.235
"Instead, Donald Trump won, and the <em>S</em>&<em>P</em> <em>500</em> soared over the next 14 months, for a gain of nearly 30%. I often cite this as evidence that (a) we don’t know what’s going to happen and (b) we don’t know how the market will react to what does happen.",0.7964
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

Reuben Gregg Brewer has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Prologis and Rexford Industrial Realty.",-0.4939
"After all, his Berkshire Hathaway portfolio regularly outperforms the <em>S</em>&<em>P</em> <em>500</em> index. He's clearly doing something right.

Here's a rundown of three Buffett picks currently held by Berkshire that would be at home in most anyone else's portfolio. In no particular order...

1.",0.128
"Author's work on SGH

Looking back, this was clearly the wrong call to make, with the stock soaring +50% versus the <em>S</em>&<em>P</em> <em>500</em>, which is up just over 19% in the same time period.

Nevertheless, I am not sufficiently allured by this set of results to upwards revise my rating and therefore, I remain neutral on this stock.

Why SMART Global? Why Now?",0.1761
"Valuation

While not super cheap, at 14 P/E, the stock is notably cheaper than peers in the <em>S</em>&<em>P</em> <em>500</em> (28.24 average P/E).",-0.2143
"Conservatively assigning a multiple of 20x to the market leader of online dating, which is about 30% cheaper than the <em>S</em>&<em>P</em> <em>500</em>, multiply against normalized post-tax operating earnings of $772M, then subtracting $3B in net debt, achieves a fair value market cap of $12.44B, and a per share price target of $46.88 for +33% upside to Tuesday's close.",0.5267
"Alphabet's year-to-date gains have ""only"" tracked the <em>S</em>&<em>P</em> <em>500</em>, while Apple and Tesla have started to slide. Apple and Tesla are reporting hiccups in their growth efforts. Tesla's deliveries began 2024 with a thud, while Apple is dealing with weakness in China, a vital market for the iPhone maker.",0.5267
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors.",0.0
"London’s benchmark index was 0.6% higher in early trade

Germany's DAX (^GDAXI) rose 0.7% and the CAC (^FCHI) in Paris headed 0.6% into the green

The pan-European STOXX 600 (^STOXX) was up 0.7% in early trade

Wall Street is set to open higher as <em>S</em>&<em>P</em> <em>500</em> futures (ES=F), Dow futures (YM=F) and Nasdaq futures (NQ=F) were all in the green

Tesco (TSCO.L",0.0
"The Stock Advisor service has more than quadrupled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks »

*Stock Advisor returns as of April 8, 2024

Harsh Chauhan has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Nvidia and Taiwan Semiconductor Manufacturing.",-0.7269
"That drop in price has helped push its dividend yield up to 6.6%, which is more than 4 times the <em>S</em>&<em>P</em> <em>500</em> average yield of 1.4%.

Is AT&T's dividend yield too good to be true, or could this be a bargain stock for income investors to buy right now?

How risky is AT&T's dividend?",0.4871
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

David Jagielski has no position in any of the stocks mentioned. The Motley Fool recommends Verizon Communications. The Motley Fool has a disclosure policy.",-0.7269
"Despite the <em>S</em>&<em>P</em> <em>500</em> nearing all-time highs, it experienced two consecutive days of 1% movements last week, marking the first occurrence of such volatility in roughly two months.",0.0
"An unexpectedly high inflation reading could stoke inflation fears, challenging the rationale for interest rate cuts that have fueled the bull market, lifting the <em>S</em>&<em>P</em> <em>500</em> significantly from its October lows.",-0.296
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

Justin Pope has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Chevron. The Motley Fool recommends Pioneer Natural Resources.",-0.4019
"On Tuesday, the <em>S</em>&<em>P</em> <em>500</em> edged up 0.1% to 5,209.91 after barely budging the day before. The Dow Jones Industrial Average slipped less than 0.1%, to 38,883.67, while the Nasdaq composite rose 0.3%, to 16,306.64. Later Wednesday the U.S. will release its highly anticipated update on inflation at the consumer level.",0.0
"Article content On Wall Street, Apple helped nudge the <em>S</em>&<em>P</em> <em>500</em> higher by rising 0.7%. It trimmed it loss for the year to a shade below 12%. Norfolk Southern rose 1.3% even though the railroad reported preliminary earnings results for the first quarter that were shy of analysts’ expectations.",-0.5106
"Nvidia sank 2%, and because it’s one of the biggest stocks in the market, it was the single heaviest force weighing on the <em>S</em>&<em>P</em> <em>500</em>. Super Micro Computer fell 2.6%, though its stock has still more than tripled so far this year.",0.5994
"Try refreshing your browser, or Play Video The <em>S</em>&<em>P</em> <em>500</em> dropped 0.9 per cent, and the vast majority of stocks within the index fell. The Dow Jones Industrial Average tumbled 422 points, or 1.1 per cent, and the Nasdaq composite sank 0.8 per cent.",0.34
"The <em>S</em>&<em>P</em> <em>500</em> had already leaped more than 20 per cent since Halloween in part on expectations that the Federal Reserve would lower its main interest rate, which is sitting at its highest level in more than two decades.",0.2023
Real-estate stocks in the <em>S</em>&<em>P</em> <em>500</em> fell 4.1 per cent for the biggest loss by far among the 11 sectors that make up the index. That included a 6.1 per cent drop for office owner Boston Properties and a 5.3 per cent tumble for Alexandria Real Estate Equities.,-0.5267
"All told, the <em>S</em>&<em>P</em> <em>500</em> fell 49.27 points to 5,160.64. The Dow dropped 422.16 to 38,461.51, and the Nasdaq composite fell 136.28 to 16,170.36.

Advertisement 5 Story continues below This advertisement has not loaded yet, but your article continues below.",0.0
"The Stock Advisor service has more than quadrupled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks »

*Stock Advisor returns as of April 8, 2024

Geoffrey Seiler has positions in Energy Transfer and Western Midstream Partners. The Motley Fool recommends Occidental Petroleum. The Motley Fool has a disclosure policy.",-0.4215
"Here is what you need to know at the London market open:

----------

MARKETS

----------

FTSE 100: called up 0.6% at 7,979.50

----------

Hang Seng: up 1.8% at 17,130.02

Nikkei 225: closed down 0.5% at 39,581.81

S&P/ASX 200: closed up 0.3% at 7,848.50

----------

DJIA: closed down 9.13 points at 38,883.67

<em>S</em>&<em>P</em> <em>500</em>: closed up 7.52 points, or 0.1%",0.0
"U.S. stock futures edged higher on Wednesday as investors look forward to key US inflation data that could guide the interest rate outlook: Dow +0.05%; <em>S</em>&<em>P</em> <em>500</em> +0.07%; Nasdaq +0.09%.

Currencies: (JPY:USD), (CNY:USD), (AUD:USD), (INR:USD), (HKD:USD), (NZD:USD).

More on Asia",0.4588
"U.S. stock futures, the <em>S</em>&<em>P</em> <em>500</em> e-minis, were up 0.1% at 5,265.3.

MSCI's broadest index of Asia-Pacific shares outside Japan was up 0.48%, after U.S. stocks ended the previous session with mild gains. The index is up 0.2% so far this month.",0.5574
"In the U.S., the Dow Jones index finished down 0.02%, the <em>S</em>&<em>P</em> <em>500</em> gained 0.1%, while the Nasdaq Composite rose 0.3%.

U.S. crude ticked up slightly to $85.34 a barrel. Brent crude rose to $89.52 per barrel.

Gold was slightly higher. Spot gold traded at $2,352.93 per ounce.

(Reporting by Scott Murdoch; Editing by Jacqueline Wong and Miral Fahmy)",-0.8225
"We believe the company can deliver similarly impressive results over the medium term, yet today the shares still trade at a meaningful discount to the <em>S</em>&<em>P</em> <em>500</em> Index. We believe that Fiserv is performing well and remains an attractive investment.

Charter Communications (CHTR) (U.S.) was a top detractor during the quarter.",0.9118
"The <em>S</em>&<em>P</em> <em>500</em> Total Return Index is a float-adjusted, capitalization-weighted index of 500 U.S. large-capitalization stocks representing all major industries. It is a widely recognized index of broad, U.S. equity market performance. Returns reflect the reinvestment of dividends.",0.0
"The Stock Advisor service has more than tripled the return of <em>S</em>&<em>P</em> <em>500</em> since 2002*.

See the 10 stocks

*Stock Advisor returns as of April 8, 2024

David Jagielski has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Pfizer. The Motley Fool has a disclosure policy.

Where Will Pfizer Stock Be in 10 Years?",-0.7269
"and Fabric by Gerber Life

See here for more information on Pacer ETFs

Go to meetfabric.com/spirits for more information on life insurance from Fabric by Gerber Life

See here for tickets to The Compound and Friends LIVE in Los Angeles

On today’s show, we discuss:

Listen here:

Recommendations:

This week’s Talk Your Book:

Charts:

Tweets:

The <em>S</em>&",0.4767
"<em>P</em> <em>500</em> hasn't had a -2% day since February 21, 2023.",0.0
"""This is the 12th longest such streak since 1928:"" Citi's Stuart Kaiser — Lisa Abramowicz (@lisaabramowicz1) April 8, 2024

The median <em>S</em>&<em>P</em> <em>500</em> Energy sector stock has a larger market cap than the median <em>S</em>&<em>P</em> <em>500</em> Technology sector stock.",0.2732
"Most sectors on the <em>S</em>&<em>P</em> <em>500</em> closed on a positive note, with real estate, utilities, and consumer staples stocks recording the biggest gains on Tuesday. However, financial and industrial stocks bucked the overall market trend, closing the session lower.

The Dow Jones closed lower by around 9 points to 38,883.67 on Tuesday.",0.3818
"The <em>S</em>&<em>P</em> <em>500</em> gained 0.14% at 5,209.91, while the Nasdaq Composite rose 0.32% at 16,306.64 during Tuesday’s session.

Investors are awaiting earnings results from Lakeland Industries, Inc. LAKE, Richardson Electronics, Ltd. RELL, and Delta Air Lines, Inc. DAL today.",0.3818
"The <em>S</em>&<em>P</em> <em>500</em> Index advanced in each month of the quarter, bringing the benchmark’s winning streak to five consecutive months and a 27% cumulative return. The <em>S</em>&<em>P</em> <em>500</em>’s 10.56% quarterly advance was the 11th best start to a year since 1950, with the index making a record high in nearly 40% of the period’s trading days.",0.8625
"Elsewhere in the <em>S</em>&<em>P</em> <em>500</em>, real estate, the lone sector to decline, was down just 0.55%. Utilities lagged the benchmark for a fifth consecutive quarter but still rose 4.57% on an absolute basis. Finally, consumer discretionary was a noteworthy laggard as Tesla’s (TSLA) 29% decline in the quarter weighed significantly on the sector’s return.",-0.2846
"At the close of the first quarter, the average stock continues to perform well with 87% of <em>S</em>&<em>P</em> <em>500</em> stocks above their 100-day moving average. Although we harbor some longer-term concerns and believe the market is long overdue for a correction, the current environment is one where pullbacks remain buyable.",0.2732
"Portfolio Highlights

The ClearBridge Appreciation Strategy outperformed the benchmark <em>S</em>&<em>P</em> <em>500</em> Index in the first quarter. On an absolute basis, the Strategy had positive contributions from nine of 11 sectors. The IT and financials sectors were the main positive contributors to performance, while the real estate sector was the main detractor.",0.8885
"U.S: <em>S</em>&<em>P</em> <em>500</em>, Europe: MSCI Europe, Japan: MSCI Japan. Data as of March 31, 2024. (Source: FactSet, MSCI, S&P)

To capture these opportunities, we remain committed to our valuation approach to growth and diversification across the different types of growth companies represented by our buckets.",0.836
"A higher than expected reading could exacerbate inflation fears and further undermine the case for interest rate cuts - a key driver of the bull market that has boosted the <em>S</em>&<em>P</em> <em>500</em> about 26% above its October 2023 lows.

The short volatility trade has a checkered track record on Wall Street.",-0.3612
"Since, the stock has had a total return of 5%, slightly lower than the <em>S</em>&<em>P</em> <em>500</em>’s appreciation of 15% in the same period.

My Rating History on FUN (Seeking Alpha)

Combined Financials

The Covid pandemic disturbed Six Flags’ and Cedar Fair’s operations with the extensive lockdowns.",0.5854
"On the other hand, the <em>S</em>&<em>P</em> <em>500</em> saw a slight increase of 0.14%, ending at 5,209.91, while the Nasdaq Composite rose by 0.32% and concluded at 16,306.64. The March consumer price index report is scheduled for release on Wednesday at 8:30 a.m. ET.",0.6705
"You can start with an 80% exposure to Indian equities and 20% exposure to global equities.The Indian equity portion is split equally across 5 different investment approaches - quality, value, growth, mid & small and momentum.For global, you can prefer funds that provide exposure to US passive indices such as <em>S</em>&<em>P</em> <em>500</em> or Nasdaq 100.We evaluate the small-cap",0.7003
"On the U.S. front, the Dow Jones index slightly fell by 0.02%, while the <em>S</em>&<em>P</em> <em>500</em> and Nasdaq Composite saw gains of 0.1% and 0.3%, respectively. In commodities, U.S. crude oil experienced a minor increase to $85.31 a barrel, with Brent crude remaining unchanged at $89.42 per barrel.",-0.3182
A Basic 60/40: A minimalist portfolio composed of 60% in an <em>S</em>&<em>P</em> <em>500</em> index exchange-traded fund and 40% in a total bond market ETF would currently pay out about 2.6%.,-0.1027
"The major averages fluctuated as the day progressed, with the Nasdaq and the <em>S</em>&<em>P</em> <em>500</em> eventually closing in positive territory.",0.5574
"While the Nasdaq rose 52.68 points or 0.3 percent to 16,306.64 and the <em>S</em>&<em>P</em> <em>500</em> inched up 7.52 points or 0.1 percent to 5,209.91, the narrower Dow ended the day slightly lower, edging down 9.13 points or less than a tenth of a percent to 38,883.67.

Meanwhile, the major European markets all moved to the downside on the day.",-0.4472
"Meanwhile, the Nasdaq and <em>S</em>&<em>P</em> <em>500</em> posted modest gains overnight, while the Dow Jones was essentially unchanged. [MKTS/GLOB] [.N]

The U.S. inflation data is expected to show a rise in headline inflation in February.",0.34
"On Wall Street, the <em>S</em>&<em>P</em> <em>500</em> and Nasdaq eked out small gains, but the Dow was marginally lower.

In early Asian trade, Hong Kong piled on more than one percent, while Sydney, Taipei and Wellington were also in the green, though Shanghai edged lower.

Tokyo was also down as a stronger yen weighed on exporters.",-0.027
"The ETF is currently long WTI Futures, Equities via the MSCI EAFE futures and <em>S</em>&<em>P</em> <em>500</em> futures, short the Euro and Yen and the 10-year and 2-year Treasury notes.

The fund's positioning is interesting, but consistent with trends observed in the market and even with some of our own research.",0.3071
"(You can now subscribe to our

(You can now subscribe to our ETMarkets WhatsApp channel

The <em>S</em>&<em>P</em> <em>500</em> posted nominal gains on Tuesday, a day ahead of major inflation data, weighed down by financial stocks as investors braced for major U.S. banks to kick off earnings reporting season on Friday.Wednesday's hotly anticipated Consumer Price Index (CPI",0.34
"According to preliminary data, the <em>S</em>&<em>P</em> <em>500</em> gained 7.67 points, or 0.15%, to end at 5,210.06 points, while the Nasdaq Composite gained 52.68 points, or 0.32%, to 16,306.64.",0.6369
"The Dow Jones Industrial Average fell 9.70 points, or 0.02%, to 38,885.10.Analysts are expecting aggregate <em>S</em>&<em>P</em> <em>500</em> first-quarter earnings growth of 5.0% year-on-year, down from 7.2% at the start of the quarter, according to LSEG.Cryptocurrency and blockchain-related stocks declined, tracking falling bitcoin prices.",0.25
"<em>S</em>&<em>P</em> <em>500</em> ends slightly higher as markets brace for inflation data, earnings",0.0
"The Nasdaq and <em>S</em>&<em>P</em> <em>500</em> posted modest gains, a day ahead of major inflation data, weighed down by financial stocks as investors braced for major US banks to kick off the earnings reporting season on Friday.",0.34
"Trade setup for today: Top 15 things to know before the opening bell

US Markets

Story continues below Advertisement Remove Ad

The Nasdaq and <em>S</em>&<em>P</em> <em>500</em> posted modest gains on Tuesday, a day ahead of major inflation data, weighed down by financial stocks as investors braced for major U.S. banks to kick off earnings reporting season on Friday.",0.4939
"The <em>S</em>&<em>P</em> <em>500</em> gained 7.52 points, or 0.14 percent, at 5,209.91 and the Nasdaq Composite added 52.68 points, or 0.32 percent, at 16,306.64.

Asian Markets

Asian markets mostly fell as of Japan's corporate inflation climbed in March and rate decisions are awaited from New Zealand and Thailand's central banks.",0.3612
"<em>S</em>&<em>P</em> <em>500</em> Rises Ahead of Inflation Data

Government-bond yields slipped, while gold prices clinched a third consecutive record close.",0.0
"Here’s how Citi has performed relative to the <em>S</em>&<em>P</em> <em>500</em> since the mid 2000s:

2005: -8% vs. +10.19%

-8% vs. +10.19% 2010: 5.86% vs. 13.49%

5.86% vs. 13.49% 2015: 5.12% vs. 12.85%

5.12% vs. 12.85% 2020: -1.44% vs. 13.77%

-1.44% vs. 13.77% 2024 Q1: 24.11% vs. 10.56%

Performance returns sourced from YCharts

Valuation: The value investors that have",0.34
"Summary/conclusion: Citi (the stock) is off to a great start in Q1 ’24, given the stock’s first quarter performance vs. the <em>S</em>&<em>P</em> <em>500</em>. Jane Fraser has finally downsized the business to some extent, but we need to see the various Citi businesses generating sufficient returns.",0.3716
"On Wall Street, the Dow Jones Industrial Average fell 9.13 points, or 0.02%, to 38,883.67, the <em>S</em>&<em>P</em> <em>500</em> gained 7.52 points, or 0.14%, to 5,209.91, and the Nasdaq Composite increased 52.68 points, or 0.32%, to 16,306.64.

MSCI's gauge of stocks across the globe rose 1.32 points, or 0.17%, to 779.36 after earlier falling around 0.5%.",0.4767
"“Japan remains a market that will be competitive to the <em>S</em>&<em>P</em> <em>500</em>,"" Kelly Chia, deputy head of research in Asia at Bank Julius Baer & Co., wrote in a note. “Near-term risks are if there is a turnaround in the China story, there could be profit-taking in Japan to shift back to China for a bounce.""",-0.1027
"The <em>S</em>&<em>P</em> <em>500</em> index and Nasdaq 100 fell 0.19% and 0.16%, respectively, as on 12:40 p.m. New York time. The Dow Jones Industrial Average declined by 0.40%.

Brent crude was trading 1.02% lower at $89.46 a barrel. Gold fell 0.26% to $2,345 an ounce.",-0.5423
"The Dow Jones Industrial Average posted its worst weekly performance since March 2023 last week, while the <em>S</em> & <em>P</em> <em>500</em> declined nearly 1% — its biggest weekly loss since early January. Overall, however, markets — including global stocks — are still very much deep in positive territory.",-0.4215
"The <em>S</em> & <em>P</em> <em>500</em> is up around 9.6% year-to-date, and in fact hit new record highs in March . Global stocks outside of the U.S. have also had a nice run, with the FTSE All World Ex US index rising nearly 8% year-to-date. Against that backdrop, the question remains: Will their outperformance last?",0.4215
"CNBC Pro screened the <em>S</em> & <em>P</em> <em>500</em> and the Vanguard FTSE All-World ex-US ETF for the most overbought names, using a 14-day RSI of higher than 70. These are among the top overbought names in the <em>S</em> & <em>P</em> <em>500</em>, according to FactSet.",0.2023
"It's worth noting that oil may actually perform better than the <em>S</em>&<em>P</em> <em>500</em> (SP500). When we look at OILK relative to the SPDR® <em>S</em>&<em>P</em> <em>500</em> ETF Trust (SPY), it actually looks like oil wants to outperform stocks. Interesting development in my view.",0.9062
"However, a late afternoon rally helped the <em>S</em>&<em>P</em> <em>500</em> and Nasdaq Composite to close near their morning highs.",0.0
"This was evident as the majority of stocks ended the day higher, with the Invesco <em>S</em>&<em>P</em> <em>500</em> Equal Weight ETF (RSP, Financial) gaining 0.4% compared to the <em>S</em>&<em>P</em> <em>500</em>'s 0.1% increase. Nine out of eleven <em>S</em>&<em>P</em> <em>500</em> sectors reported gains, varying from 0.1% to 1.3%.",0.7579
"The Dow closed essentially flat, the <em>S</em>&<em>P</em> <em>500</em> gained fractionally, while the Nasdaq added a modest three tenths of a percent.

Wednesday's hotly anticipated Consumer Price Index was at the top of most investors' minds as they tweaked expectations on the timing of the Federal Reserve's first rate cut.",0.3182
"Analysts are expecting aggregate <em>S</em>&<em>P</em> <em>500</em> first-quarter earnings growth of 5% year-over-year, down from 7.2%.

First to report results Friday are JPMorgan Chase, Wells Fargo and Citigroup. Shares of all three banks fell slightly on Tuesday.

Among other movers, cryptocurrency and blockchain-related stocks declined, tracking falling bitcoin prices.",0.6369
"That was a solid gain compared to the <em>S</em>&<em>P</em> <em>500</em> index, which only managed to inch up by 0.1% on the day.

A small bump thanks to Splunk

Deutsche Bank's Matthew Niknam was the person behind the lift. Before market open, he added $1 per share to his Cisco price target for a new tally of $52.",0.8442
"In addition, many of these BDCs have such a high distribution level that they can sometimes have a total return that matches the greater indexes, like the <em>S</em>&<em>P</em> <em>500</em> (SPY).

Data by YCharts

With a fair portfolio value of $14.6B, FSK is a large BDC that earns income on their portfolio of debt investments.",0.7351
"The market overall is up substantially this year, but C's return has outpaced the <em>S</em>&<em>P</em> <em>500</em>. With Citi set to report earnings on Friday, investors will get another update on the bank's ongoing streamlining and cost-cutting efforts. There are reasons to be optimistic, but also reasons to be skeptical.",0.0
"Ultimately, the fund returned 29% in 2023, topping the <em>S</em>&<em>P</em> <em>500</em>.

Schwab’s share price is back up to $71 per share, still short of the $85 per share price it reached before the crisis, but up some 30% to 40% off its lows when it was trading in the low $50s.",-0.5267
"The <em>S</em>&<em>P</em> <em>500</em> has hit several all-time highs over the last year and remains a key investment option for those looking for exposure to the largest American public companies.

A popular social media account focused on dividend stock investing highlighted how investors scared of properly timing the market may miss out on future gains.",0.5106
"What Happened: Launched in 1993, the SPDR <em>S</em>&<em>P</em> <em>500</em> ETF Trust SPY was the first U.S. listed exchange traded fund.

Since then, the leading <em>S</em>&<em>P</em> <em>500</em> Index ETF has grown to $500 billion in assets under management and remains one of the most traded and closely watched ETFs today.",0.6705
"History Has A Crazy Stat For You

Photo: <em>S</em>&<em>P</em> <em>500</em> illustration via Shutterstock",-0.34
"Dividend Investor Backtests Investing $1,000 Annually In <em>S</em>&<em>P</em> <em>500</em> Based On Key Prices: Why They Suggest You 'Avoid Timing The Market' - SPDR <em>S</em>&<em>P</em> <em>500</em> (ARCA:SPY)",-0.296
"Company Information

Public Storage, a member of the <em>S</em>&<em>P</em> <em>500</em> and FT Global 500, is a REIT that primarily acquires, develops, owns, and operates self-storage facilities.",0.0
"Dow Jones futures rose slightly after hours, along with <em>S</em>&<em>P</em> <em>500</em> futures and Nasdaq futures. The CPI inflation report looms Wednesday, along with key reports from Delta Air Lines (DAL) and Nvidia chipmaker Taiwan Semiconductor (TSM).",-0.1531
"<em>S</em>&<em>P</em> <em>500</em> futures and Nasdaq 100 futures climbed 0.1%.

The CPI inflation report will be sure to swing Dow Jones futures and Treasury yields.

Remember that overnight action in Dow futures and elsewhere doesn't necessarily translate into actual trading in the next regular stock market session.",0.4767
"Meanwhile, the <em>S</em>&<em>P</em> <em>500</em> index climbed 0.1%. The Nasdaq composite rose 0.3%. The small-cap Russell 2000 also advanced 0.3%.

While the major indexes had a relatively quiet day, and winners outpaced losers, a number of leaders were hit, and not just Nvidia.

Royal Caribbean stock tumbled 3.7%, back below a buy point.",0.25
"Despite that anxiety, Wall Street did pick up some modest gains, with the <em>S</em> & <em>P</em> <em>500</em> and Nasdaq closing slightly higher (up 0.1% and 0.3% respectively) while the Dow was broadly unchanged.

So why the nerves?",0.2292
"Markets stagnate ahead of inflation data

Both the <em>S</em>&<em>P</em> <em>500</em> (INDEXSP: .INX) and Nasdaq Composite (INDEXNASDAQ: .IXIC) managed small gains on Tuesday, up 0.1 and 0.3 per cent respectively, while the Dow Jones Industrial Average (INDEXDJX: .DJI) fell by less than 0.1 per cent.",0.5859
"Bath and Body Works shares are up nearly 7% year-to-date, but underperform the <em>S</em>&<em>P</em> <em>500</em>'s (^<em>GSPC</em>) 10% gain. For fiscal 2024, the company is projecting flat to 3% decline in net sales, with a 2.5% to 4% year over year revenue drop in Q1.

—

Brooke DiPalma is a senior reporter for Yahoo Finance.",0.5499
"NEW YORK - The <em>S</em>&<em>P</em> <em>500</em> and Nasdaq mustered narrow gains April 9 ahead of key inflation data, as a drop in Boeing shares amid fresh safety questions weighed on the Dow.

Analysts have pointed to tepid trading volumes so far this week, with key inflation data and central bank announcements still to come.",0.765
"The broad-based <em>S</em>&<em>P</em> <em>500</em> advanced 0.1 per cent to 5,209.91, while the tech-rich Nasdaq Composite Index gained 0.3 per cent to 16,306.64.",0.5574
"Moderna stock gained 6.2% to close at $111.60, making it the biggest gainer on the <em>S</em>&<em>P</em> <em>500</em> Tuesday. Merck shares ended 0.1% higher at $126.71.",0.5859
"His pay plan includes a second type of performance share unit award based on three-year total shareholder return (TSR) relative to the <em>S</em>&<em>P</em> <em>500</em> that is eligible to vest over three years, known as MY PSUs.",0.6486
"However, the company’s three-year relative TSR between fiscal 2021 and fiscal 2023 was 189%, landing it at the 99th percentile relative to the <em>S</em>&<em>P</em> <em>500</em>. Thus, Nvidia’s actual performance exceeded the company’s stretch operating plan goal and the executives earned the maximum vesting of MY PSUs.",0.0
"Like the <em>S</em>&<em>P</em> <em>500</em>, I can tell you within five seconds of googling if the market’s up, down or sideways, right? Private credit’s not like that. If you wanna get a sense of where the market’s at — is it hot, is it cold, are lending standards aggressive, are they conservative?",0.2073
"Key Takeaways The <em>S</em>&<em>P</em> <em>500</em> edged up 0.1% on Tuesday, April 9, 2024, ahead of critical Consumer Price Index (CPI) data set to be released on Wednesday.

Shares of Moderna soared after the firm's individualized cancer vaccine showed promise in treating patients with a certain type of head and neck cancer.",-0.7579
"The <em>S</em>&<em>P</em> <em>500</em> recovered from losses early in Tuesday's session to end the day up 0.1%. The Nasdaq gained 0.3%, while the Dow closed with a minimal loss.

Moderna (MRNA) shares soared 6.2%, topping the <em>S</em>&<em>P</em> <em>500</em>.",-0.0516
"Hartford Financial Group (HIG) shares tumbled 3.8%, marking the steepest decline on the <em>S</em>&<em>P</em> <em>500</em>. Although JPMorgan recently lifted its price target on Hartford stock, recent reports show that insiders at the insurance and financial giant have been unloading their shares, raising questions about their confidence in the firm's trajectory.",0.7717
<em>S</em>&<em>P</em> <em>500</em> Gains and Losses Today: Moderna Soars as Cancer Vaccine Shows Promise,-0.5267
"However, towards the end of the session, dip buyers entered the market, leading to a recovery that resulted in a positive closing for both the <em>S</em>&<em>P</em> <em>500</em> and the Dow Jones Industrial Average.

As for our TTIs, there was a varied performance. The International TTI saw no change, indicating stability in international markets.",0.34
"Pgiam/iStock via Getty Images

IVW strategy

iShares <em>S</em>&<em>P</em> <em>500</em> Growth ETF (NYSEARCA:IVW) started investing operations on 05/22/2000 and tracks the <em>S</em>&<em>P</em> <em>500</em> Growth Index. It has 228 holdings, an expense ratio of 0.18% and a 12-month trailing yield of 0.93%. Distributions are paid quarterly.",0.6369
"It is a direct competitor to SPDR Portfolio <em>S</em>&<em>P</em> <em>500</em> Growth ETF (SPYG) and Vanguard <em>S</em>&<em>P</em> <em>500</em> Growth ETF (VOOG), which track the same index.",0.6369
"As described by S&P Dow Jones Indices, <em>S</em>&<em>P</em> <em>500</em> (SP500) constituents are ranked in Value and Growth styles using three valuation ratios and three growth metrics. The valuation ratios are book value to price, earnings to price and sales to price. The growth metrics are sales growth, earnings growth, and momentum.",0.9413
